WineID,RegionID,WineryID,HarmonizeID
112229,1446,31836,1000010
112229,1446,31836,1000011
112229,1446,31836,1000012
112237,1446,31678,1000004
112237,1446,31678,1000010
112237,1446,31678,1000011
112237,1446,31678,1000012
112243,1446,31887,1000004
112243,1446,31887,1000010
112243,1446,31887,1000011
112243,1446,31887,1000012
112247,1292,24844,1000004
112247,1292,24844,1000010
112247,1292,24844,1000011
112247,1292,24844,1000012
112251,1153,18647,1000002
112251,1153,18647,1000003
112251,1153,18647,1000007
112251,1153,18647,1000023
112251,1153,18647,1000036
112255,1153,23279,1000002
112255,1153,23279,1000003
112255,1153,23279,1000007
112255,1153,23279,1000023
112255,1153,23279,1000036
112341,1400,29871,1000004
112341,1400,29871,1000010
112341,1400,29871,1000011
112341,1400,29871,1000012
112353,1446,31729,1000004
112353,1446,31729,1000010
112353,1446,31729,1000011
112353,1446,31729,1000012
112381,1342,27969,1000004
112381,1342,27969,1000010
112381,1342,27969,1000011
112381,1342,27969,1000012
112454,1404,29914,1000004
112454,1404,29914,1000010
112454,1404,29914,1000011
112454,1404,29914,1000012
112483,1149,18235,1000004
112483,1149,18235,1000011
112483,1149,18235,1000012
112483,1149,18235,1000013
112511,1404,29934,1000004
112511,1404,29934,1000010
112511,1404,29934,1000011
112511,1404,29934,1000012
112526,1446,31574,1000004
112526,1446,31574,1000010
112526,1446,31574,1000011
112526,1446,31574,1000012
112578,1298,24990,1000004
112578,1298,24990,1000011
112578,1298,24990,1000012
112578,1298,24990,1000013
112582,1188,21280,1000001
112582,1188,21280,1000002
112582,1188,21280,1000003
112582,1188,21280,1000023
112592,1446,31537,1000004
112592,1446,31537,1000010
112592,1446,31537,1000011
112592,1446,31537,1000012
112596,1446,31633,1000004
112596,1446,31633,1000010
112596,1446,31633,1000011
112596,1446,31633,1000012
112616,1216,25054,1000001
112616,1216,25054,1000010
112616,1216,25054,1000011
112641,1250,18647,1000003
112641,1250,18647,1000011
112641,1250,18647,1000015
112641,1250,18647,1000016
112641,1250,18647,1000022
112664,1349,23420,1000002
112664,1349,23420,1000003
112664,1349,23420,1000007
112664,1349,23420,1000023
112664,1349,23420,1000036
112689,1400,29764,1000004
112689,1400,29764,1000010
112689,1400,29764,1000011
112689,1400,29764,1000012
112948,1291,27041,1000004
112948,1291,27041,1000011
112948,1291,27041,1000012
112948,1291,27041,1000013
112695,1446,31737,1000004
112695,1446,31737,1000010
112695,1446,31737,1000011
112695,1446,31737,1000012
112711,1448,31938,1000001
112711,1448,31938,1000003
112711,1448,31938,1000014
112711,1448,31938,1000019
112711,1448,31938,1000041
112716,1446,31572,1000004
112716,1446,31572,1000010
112716,1446,31572,1000011
112716,1446,31572,1000012
112727,1468,24507,1000004
112727,1468,24507,1000010
112727,1468,24507,1000012
112732,1153,17017,1000004
112732,1153,17017,1000011
112732,1153,17017,1000012
112732,1153,17017,1000013
112756,1153,18693,1000002
112756,1153,18693,1000003
112756,1153,18693,1000007
112756,1153,18693,1000023
112756,1153,18693,1000036
112777,1175,18600,1000001
112777,1175,18600,1000002
112777,1175,18600,1000003
112777,1175,18600,1000023
112790,1216,22565,1000001
112790,1216,22565,1000010
112790,1216,22565,1000011
112809,1396,17717,1000004
112809,1396,17717,1000010
112809,1396,17717,1000011
112809,1396,17717,1000012
112830,1474,33752,1000004
112830,1474,33752,1000017
112830,1474,33752,1000018
112834,1188,20584,1000001
112834,1188,20584,1000002
112834,1188,20584,1000003
112834,1188,20584,1000023
112861,1467,33395,1000001
112861,1467,33395,1000003
112861,1467,33395,1000014
112861,1467,33395,1000019
112861,1467,33395,1000041
112862,1228,22706,1000004
112862,1228,22706,1000007
112862,1228,22706,1000013
112872,1250,19257,1000003
112872,1250,19257,1000011
112872,1250,19257,1000015
112872,1250,19257,1000016
112872,1250,19257,1000022
112875,1298,24980,1000004
112875,1298,24980,1000011
112875,1298,24980,1000012
112875,1298,24980,1000013
112879,1175,20328,1000001
112879,1175,20328,1000002
112879,1175,20328,1000003
112879,1175,20328,1000023
112950,1349,28145,1000002
112950,1349,28145,1000003
112950,1349,28145,1000007
112950,1349,28145,1000023
112950,1349,28145,1000036
112963,1149,17832,1000001
112963,1149,17832,1000011
112963,1149,17832,1000014
112963,1149,17832,1000015
112963,1149,17832,1000016
112963,1149,17832,1000022
112987,1298,24986,1000004
112987,1298,24986,1000011
112987,1298,24986,1000012
112987,1298,24986,1000013
113011,1153,17017,1000002
113011,1153,17017,1000003
113011,1153,17017,1000007
113011,1153,17017,1000023
113011,1153,17017,1000036
113050,1347,28120,1000004
113050,1347,28120,1000011
113050,1347,28120,1000012
113050,1347,28120,1000013
113095,1366,28343,1000001
113095,1366,28343,1000007
113095,1366,28343,1000011
113095,1366,28343,1000013
113101,1421,25054,1000001
113101,1421,25054,1000002
113101,1421,25054,1000011
113101,1421,25054,1000017
113101,1421,25054,1000018
113101,1421,25054,1000036
113116,1306,25088,1000001
113116,1306,25088,1000011
113116,1306,25088,1000014
113116,1306,25088,1000015
113116,1306,25088,1000016
113116,1306,25088,1000022
113142,1153,19082,1000004
113142,1153,19082,1000011
113142,1153,19082,1000012
113142,1153,19082,1000013
113154,1153,22801,1000004
113154,1153,22801,1000011
113154,1153,22801,1000012
113154,1153,22801,1000013
113191,1149,18208,1000001
113191,1149,18208,1000011
113191,1149,18208,1000014
113191,1149,18208,1000015
113191,1149,18208,1000016
113191,1149,18208,1000022
113193,1334,27222,1000004
113193,1334,27222,1000010
113193,1334,27222,1000011
113193,1334,27222,1000012
113211,1136,16691,1000001
113211,1136,16691,1000007
113211,1136,16691,1000011
113211,1136,16691,1000013
113226,1448,33467,1000001
113226,1448,33467,1000003
113226,1448,33467,1000014
113226,1448,33467,1000019
113226,1448,33467,1000041
113240,1184,23755,1000004
113240,1184,23755,1000011
113240,1184,23755,1000012
113240,1184,23755,1000013
113265,1446,31861,1000004
113265,1446,31861,1000010
113265,1446,31861,1000011
113265,1446,31861,1000012
113284,1342,28035,1000004
113284,1342,28035,1000010
113284,1342,28035,1000011
113284,1342,28035,1000012
113288,1188,20622,1000001
113288,1188,20622,1000002
113288,1188,20622,1000003
113288,1188,20622,1000023
113321,1188,21583,1000001
113321,1188,21583,1000002
113321,1188,21583,1000003
113321,1188,21583,1000023
113332,1188,21599,1000001
113332,1188,21599,1000002
113332,1188,21599,1000003
113332,1188,21599,1000023
113344,1188,21702,1000001
113344,1188,21702,1000002
113344,1188,21702,1000003
113344,1188,21702,1000023
113421,1175,20440,1000001
113421,1175,20440,1000002
113421,1175,20440,1000003
113421,1175,20440,1000023
113452,1448,31935,1000001
113452,1448,31935,1000003
113452,1448,31935,1000014
113452,1448,31935,1000019
113452,1448,31935,1000041
113462,1154,17017,1000002
113462,1154,17017,1000003
113462,1154,17017,1000007
113462,1154,17017,1000023
113462,1154,17017,1000036
113489,1188,20785,1000001
113489,1188,20785,1000002
113489,1188,20785,1000003
113489,1188,20785,1000023
113600,1188,20570,1000001
113600,1188,20570,1000002
113600,1188,20570,1000003
113600,1188,20570,1000023
113638,1266,30341,1000001
113638,1266,30341,1000003
113638,1266,30341,1000011
113638,1266,30341,1000014
113690,1248,16415,1000003
113690,1248,16415,1000011
113690,1248,16415,1000015
113690,1248,16415,1000016
113690,1248,16415,1000022
113695,1455,32291,1000033
113695,1455,32291,1000040
113730,1405,23305,1000004
113730,1405,23305,1000011
113730,1405,23305,1000012
113730,1405,23305,1000013
113754,1967,33661,1000004
113754,1967,33661,1000010
113754,1967,33661,1000011
113754,1967,33661,1000013
113811,1252,27648,1000003
113811,1252,27648,1000011
113811,1252,27648,1000015
113811,1252,27648,1000016
113811,1252,27648,1000022
113913,1196,22200,1000001
113913,1196,22200,1000002
113913,1196,22200,1000003
113913,1196,22200,1000023
113916,1252,27762,1000003
113916,1252,27762,1000011
113916,1252,27762,1000015
113916,1252,27762,1000016
113916,1252,27762,1000022
114025,1474,33903,1000004
114025,1474,33903,1000017
114025,1474,33903,1000018
114265,1266,30248,1000001
114265,1266,30248,1000003
114265,1266,30248,1000011
114265,1266,30248,1000014
114325,1266,24227,1000001
114325,1266,24227,1000003
114325,1266,24227,1000011
114325,1266,24227,1000014
114606,1188,21290,1000001
114606,1188,21290,1000002
114606,1188,21290,1000003
114606,1188,21290,1000023
114717,1411,30338,1000003
114717,1411,30338,1000011
114717,1411,30338,1000014
114717,1411,30338,1000026
114717,1411,30338,1000037
114932,1985,33661,1000004
114932,1985,33661,1000007
114932,1985,33661,1000010
114932,1985,33661,1000012
114973,1448,31938,1000014
114973,1448,31938,1000016
114973,1448,31938,1000028
114973,1448,31938,1000039
115171,1400,29759,1000004
115171,1400,29759,1000010
115171,1400,29759,1000011
115171,1400,29759,1000012
115171,1400,29759,1000013
115267,1474,33802,1000001
115267,1474,33802,1000002
115267,1474,33802,1000011
115267,1474,33802,1000014
115365,1188,21280,1000001
115365,1188,21280,1000002
115365,1188,21280,1000003
115365,1188,21280,1000023
115628,1188,20761,1000001
115628,1188,20761,1000002
115628,1188,20761,1000003
115628,1188,20761,1000023
115984,1193,22124,1000001
115984,1193,22124,1000002
115984,1193,22124,1000003
115984,1193,22124,1000023
116149,1188,21760,1000001
116149,1188,21760,1000002
116149,1188,21760,1000003
116149,1188,21760,1000023
116213,1474,33881,1000001
116213,1474,33881,1000002
116213,1474,33881,1000004
116213,1474,33881,1000011
116213,1474,33881,1000014
116266,1188,21563,1000001
116266,1188,21563,1000002
116266,1188,21563,1000003
116266,1188,21563,1000023
116418,1368,27242,1000004
116418,1368,27242,1000010
116418,1368,27242,1000011
116418,1368,27242,1000012
139384,1519,45771,1000004
139384,1519,45771,1000007
139384,1519,45771,1000010
139384,1519,45771,1000012
116893,1474,33881,1000001
116893,1474,33881,1000002
116893,1474,33881,1000011
116893,1474,33881,1000014
116995,1190,22169,1000001
116995,1190,22169,1000002
116995,1190,22169,1000003
116995,1190,22169,1000023
117009,1449,22801,1000004
117009,1449,22801,1000011
117009,1449,22801,1000012
117009,1449,22801,1000013
118457,1289,18588,1000004
118457,1289,18588,1000007
118457,1289,18588,1000010
118457,1289,18588,1000013
118457,1289,18588,1000017
118927,1392,25086,1000004
118927,1392,25086,1000011
118927,1392,25086,1000012
118927,1392,25086,1000013
119803,1474,33734,1000007
119803,1474,33734,1000014
119803,1474,33734,1000015
119803,1474,33734,1000016
119803,1474,33734,1000031
120737,1302,32987,1000004
120737,1302,32987,1000010
120737,1302,32987,1000012
122630,2006,18214,1000004
122630,2006,18214,1000010
122630,2006,18214,1000011
122630,2006,18214,1000012
125387,2037,16283,1000004
125387,2037,16283,1000007
125387,2037,16283,1000010
125387,2037,16283,1000011
125387,2037,16283,1000012
125678,1184,19028,1000004
125678,1184,19028,1000011
125678,1184,19028,1000012
125678,1184,19028,1000013
126285,1322,32413,1000002
126285,1322,32413,1000011
126285,1322,32413,1000014
126285,1322,32413,1000023
126285,1322,32413,1000040
126510,1165,19874,1000007
126510,1165,19874,1000014
126510,1165,19874,1000015
126510,1165,19874,1000016
126510,1165,19874,1000031
127658,1125,15877,1000001
127658,1125,15877,1000002
127658,1125,15877,1000014
127658,1125,15877,1000019
127658,1125,15877,1000036
128544,1178,20243,1000001
128544,1178,20243,1000002
128544,1178,20243,1000003
128544,1178,20243,1000023
131656,1967,28203,1000004
131656,1967,28203,1000007
131656,1967,28203,1000011
131656,1967,28203,1000013
131787,2006,17091,1000004
131787,2006,17091,1000010
131787,2006,17091,1000011
131787,2006,17091,1000012
132977,1133,16512,1000004
132977,1133,16512,1000010
132977,1133,16512,1000013
132977,1133,16512,1000017
132977,1133,16512,1000018
133447,1351,23149,1000002
133447,1351,23149,1000003
133447,1351,23149,1000007
133447,1351,23149,1000023
133447,1351,23149,1000031
135859,1510,41113,1000004
135859,1510,41113,1000007
135859,1510,41113,1000010
135859,1510,41113,1000012
135860,1531,49416,1000004
135860,1531,49416,1000010
135860,1531,49416,1000011
135860,1531,49416,1000012
135861,1708,51695,1000003
135861,1708,51695,1000014
135861,1708,51695,1000015
135861,1708,51695,1000021
135867,1699,49339,1000004
135867,1699,49339,1000010
135867,1699,49339,1000011
135867,1699,49339,1000013
135867,1699,49339,1000036
135871,1519,41219,1000004
135871,1519,41219,1000007
135871,1519,41219,1000010
135871,1519,41219,1000012
135885,1519,41309,1000004
135885,1519,41309,1000007
135885,1519,41309,1000010
135885,1519,41309,1000012
135893,1678,46304,1000004
135893,1678,46304,1000007
135893,1678,46304,1000010
135893,1678,46304,1000011
135922,1699,48714,1000004
135922,1699,48714,1000010
135922,1699,48714,1000011
135922,1699,48714,1000013
135922,1699,48714,1000036
135962,2070,40510,1000004
135962,2070,40510,1000011
135962,2070,40510,1000017
135962,2070,40510,1000018
135962,2070,40510,1000019
135982,1531,49126,1000004
135982,1531,49126,1000010
135982,1531,49126,1000011
135982,1531,49126,1000012
136054,1703,50269,1000001
136054,1703,50269,1000002
136054,1703,50269,1000011
136054,1703,50269,1000014
136136,1627,44842,1000004
136136,1627,44842,1000007
136136,1627,44842,1000011
136136,1627,44842,1000013
136180,1659,41958,1000003
136180,1659,41958,1000014
136180,1659,41958,1000015
136180,1659,41958,1000016
136180,1659,41958,1000036
136233,1699,48671,1000004
136233,1699,48671,1000010
136233,1699,48671,1000011
136233,1699,48671,1000013
136233,1699,48671,1000036
136246,1690,51695,1000003
136246,1690,51695,1000014
136246,1690,51695,1000015
136246,1690,51695,1000021
139388,1736,51161,1000003
139388,1736,51161,1000007
139388,1736,51161,1000014
139388,1736,51161,1000015
139388,1736,51161,1000021
136522,1511,41239,1000001
136522,1511,41239,1000007
136522,1511,41239,1000011
136522,1511,41239,1000012
136522,1511,41239,1000013
136646,1714,51124,1000004
136646,1714,51124,1000007
136646,1714,51124,1000011
136646,1714,51124,1000013
136668,1718,44488,1000004
136668,1718,44488,1000010
136668,1718,44488,1000011
136668,1718,44488,1000012
136825,1618,44164,1000003
136825,1618,44164,1000007
136825,1618,44164,1000017
136825,1618,44164,1000018
136825,1618,44164,1000022
136825,1618,44164,1000036
136932,1542,46857,1000004
136932,1542,46857,1000011
136932,1542,46857,1000013
136982,1659,41029,1000003
136982,1659,41029,1000014
136982,1659,41029,1000015
136982,1659,41029,1000016
136982,1659,41029,1000036
137010,1531,41519,1000004
137010,1531,41519,1000010
137010,1531,41519,1000011
137010,1531,41519,1000012
137015,1715,50583,1000004
137015,1715,50583,1000012
137015,1715,50583,1000013
137060,1678,46600,1000004
137060,1678,46600,1000007
137060,1678,46600,1000010
137062,1602,43989,1000003
137062,1602,43989,1000007
137062,1602,43989,1000015
137062,1602,43989,1000016
137062,1602,43989,1000022
137062,1602,43989,1000036
137103,1598,43568,1000003
137103,1598,43568,1000014
137103,1598,43568,1000015
137103,1598,43568,1000021
137143,1531,48876,1000004
137143,1531,48876,1000010
137143,1531,48876,1000011
137143,1531,48876,1000012
137224,1531,49970,1000004
137224,1531,49970,1000010
137224,1531,49970,1000011
137224,1531,49970,1000012
137457,1519,45249,1000004
137457,1519,45249,1000007
137457,1519,45249,1000010
137457,1519,45249,1000012
137457,1519,45249,1000017
137763,1655,45249,1000001
137763,1655,45249,1000007
137763,1655,45249,1000011
137763,1655,45249,1000012
137763,1655,45249,1000013
137893,1662,47012,1000004
137893,1662,47012,1000007
137893,1662,47012,1000010
137905,1545,41998,1000004
137905,1545,41998,1000011
137905,1545,41998,1000013
137907,1568,46415,1000003
137907,1568,46415,1000014
137907,1568,46415,1000015
137907,1568,46415,1000016
137907,1568,46415,1000036
137981,1582,42862,1000001
137981,1582,42862,1000002
137981,1582,42862,1000011
137981,1582,42862,1000017
137981,1582,42862,1000018
137981,1582,42862,1000036
138040,1542,49756,1000004
138040,1542,49756,1000011
138040,1542,49756,1000013
138069,1505,50902,1000004
138069,1505,50902,1000010
138069,1505,50902,1000012
138069,1505,50902,1000033
138071,1699,49726,1000007
138071,1699,49726,1000014
138071,1699,49726,1000015
138071,1699,49726,1000016
138071,1699,49726,1000022
138071,1699,49726,1000036
138096,1662,41441,1000004
138096,1662,41441,1000007
138096,1662,41441,1000010
138128,1618,45316,1000004
138128,1618,45316,1000010
138128,1618,45316,1000011
138128,1618,45316,1000012
138299,1655,46088,1000011
138299,1655,46088,1000021
138299,1655,46088,1000030
138299,1655,46088,1000033
138299,1655,46088,1000037
138409,1655,41273,1000004
138409,1655,41273,1000007
138409,1655,41273,1000010
138409,1655,41273,1000012
138475,1574,42716,1000004
138475,1574,42716,1000010
138475,1574,42716,1000011
138475,1574,42716,1000013
138475,1574,42716,1000036
138479,1639,50915,1000001
138479,1639,50915,1000004
138479,1639,50915,1000007
138479,1639,50915,1000013
138538,1618,46084,1000003
138538,1618,46084,1000007
138538,1618,46084,1000017
138538,1618,46084,1000018
138538,1618,46084,1000022
138538,1618,46084,1000036
138622,1662,45429,1000004
138622,1662,45429,1000007
138622,1662,45429,1000010
138622,1662,45429,1000012
138622,1662,45429,1000017
138622,1662,45429,1000024
138625,1511,45316,1000001
138625,1511,45316,1000007
138625,1511,45316,1000011
138625,1511,45316,1000012
138625,1511,45316,1000013
138765,1618,45965,1000004
138765,1618,45965,1000010
138765,1618,45965,1000011
138765,1618,45965,1000012
138829,3005,49419,1000001
138829,3005,49419,1000004
138829,3005,49419,1000010
138829,3005,49419,1000011
138829,3005,49419,1000012
138829,3005,49419,1000013
138829,3005,49419,1000017
138829,3005,49419,1000018
138829,3005,49419,1000019
139162,1676,43045,1000004
139162,1676,43045,1000007
139162,1676,43045,1000011
139162,1676,43045,1000013
139210,1699,42434,1000007
139210,1699,42434,1000014
139210,1699,42434,1000015
139210,1699,42434,1000016
139210,1699,42434,1000022
139210,1699,42434,1000036
139340,1641,45257,1000015
139340,1641,45257,1000040
139618,1545,49723,1000004
139618,1545,49723,1000011
139618,1545,49723,1000013
139693,1662,46686,1000004
139693,1662,46686,1000007
139693,1662,46686,1000010
139693,1662,46686,1000013
139770,1736,52509,1000004
139770,1736,52509,1000011
139770,1736,52509,1000012
139770,1736,52509,1000013
139913,1715,52355,1000004
139913,1715,52355,1000012
139913,1715,52355,1000013
140010,1674,49970,1000004
140010,1674,49970,1000010
140010,1674,49970,1000011
140010,1674,49970,1000013
140010,1674,49970,1000036
140114,1734,46629,1000003
140114,1734,46629,1000004
140114,1734,46629,1000007
140114,1734,46629,1000026
140114,1734,46629,1000028
140114,1734,46629,1000039
140140,1519,46057,1000004
140140,1519,46057,1000007
140140,1519,46057,1000010
140140,1519,46057,1000012
140147,1651,49058,1000007
140147,1651,49058,1000014
140147,1651,49058,1000015
140147,1651,49058,1000016
140147,1651,49058,1000022
140147,1651,49058,1000036
140262,1690,47681,1000014
140262,1690,47681,1000015
140262,1690,47681,1000016
140262,1690,47681,1000026
140262,1690,47681,1000027
140273,1699,42434,1000004
140273,1699,42434,1000011
140273,1699,42434,1000013
140410,1701,50058,1000004
140410,1701,50058,1000007
140410,1701,50058,1000010
140410,1701,50058,1000012
140422,1606,41756,1000003
140422,1606,41756,1000014
140422,1606,41756,1000015
140422,1606,41756,1000016
140694,1628,49325,1000004
140694,1628,49325,1000010
140694,1628,49325,1000011
140694,1628,49325,1000013
140694,1628,49325,1000036
140773,1641,45426,1000015
140773,1641,45426,1000040
140817,1512,45304,1000001
140817,1512,45304,1000007
140817,1512,45304,1000011
140817,1512,45304,1000012
140817,1512,45304,1000013
140819,1519,41244,1000004
140819,1519,41244,1000007
140819,1519,41244,1000010
140819,1519,41244,1000012
140831,1511,45965,1000001
140831,1511,45965,1000007
140831,1511,45965,1000011
140831,1511,45965,1000012
140831,1511,45965,1000013
140962,1505,40883,1000004
140962,1505,40883,1000010
140962,1505,40883,1000012
140962,1505,40883,1000033
141176,1584,43209,1000003
141176,1584,43209,1000014
141176,1584,43209,1000015
141176,1584,43209,1000016
141193,1528,40964,1000015
141193,1528,40964,1000016
141193,1528,40964,1000029
141193,1528,40964,1000034
141193,1528,40964,1000042
141236,1628,49325,1000004
141236,1628,49325,1000010
141236,1628,49325,1000011
141236,1628,49325,1000013
141236,1628,49325,1000036
141426,1690,50113,1000004
141426,1690,50113,1000007
141426,1690,50113,1000010
141426,1690,50113,1000012
141462,1699,42108,1000004
141462,1699,42108,1000010
141462,1699,42108,1000011
141462,1699,42108,1000013
141462,1699,42108,1000036
141586,1512,46132,1000001
141586,1512,46132,1000007
141586,1512,46132,1000011
141586,1512,46132,1000012
141586,1512,46132,1000013
141799,1519,41308,1000004
141799,1519,41308,1000007
141799,1519,41308,1000010
141799,1519,41308,1000012
141805,1703,50269,1000001
141805,1703,50269,1000002
141805,1703,50269,1000011
141805,1703,50269,1000012
141805,1703,50269,1000013
141829,1618,46097,1000001
141829,1618,46097,1000004
141829,1618,46097,1000010
141829,1618,46097,1000011
141829,1618,46097,1000013
141829,1618,46097,1000017
141829,1618,46097,1000018
141829,1618,46097,1000019
141829,1618,46097,1000021
141829,1618,46097,1000023
141869,1641,45778,1000015
141869,1641,45778,1000040
141879,1511,45334,1000001
141879,1511,45334,1000007
141879,1511,45334,1000011
141879,1511,45334,1000012
141879,1511,45334,1000013
141987,1699,42108,1000004
141987,1699,42108,1000010
141987,1699,42108,1000011
141987,1699,42108,1000013
141987,1699,42108,1000036
142170,1699,41958,1000004
142170,1699,41958,1000010
142170,1699,41958,1000011
142170,1699,41958,1000013
142170,1699,41958,1000036
142211,1658,46987,1000004
142211,1658,46987,1000007
142211,1658,46987,1000010
142211,1658,46987,1000011
142639,1579,41207,1000004
142639,1579,41207,1000007
142639,1579,41207,1000010
142639,1579,41207,1000012
142692,1519,45607,1000004
142692,1519,45607,1000007
142692,1519,45607,1000010
142692,1519,45607,1000012
142747,1602,46033,1000003
142747,1602,46033,1000007
142747,1602,46033,1000015
142747,1602,46033,1000016
142747,1602,46033,1000022
142747,1602,46033,1000036
142875,3005,42444,1000001
142875,3005,42444,1000002
142875,3005,42444,1000004
142875,3005,42444,1000010
142875,3005,42444,1000011
142875,3005,42444,1000014
142875,3005,42444,1000019
142957,1512,46249,1000001
142957,1512,46249,1000007
142957,1512,46249,1000011
142957,1512,46249,1000012
142957,1512,46249,1000013
142975,1542,41950,1000004
142975,1542,41950,1000011
142975,1542,41950,1000013
143050,1505,46654,1000004
143050,1505,46654,1000010
143050,1505,46654,1000012
143050,1505,46654,1000033
143080,1506,51970,1000004
143080,1506,51970,1000010
143080,1506,51970,1000012
143080,1506,51970,1000033
143130,3214,44164,1000004
143130,3214,44164,1000010
143130,3214,44164,1000011
143130,3214,44164,1000012
143158,1579,44147,1000004
143158,1579,44147,1000007
143158,1579,44147,1000010
143158,1579,44147,1000012
143169,1543,49058,1000004
143169,1543,49058,1000011
143169,1543,49058,1000013
143191,1501,40751,1000003
143191,1501,40751,1000014
143191,1501,40751,1000015
143191,1501,40751,1000016
143222,1641,45249,1000015
143222,1641,45249,1000034
143222,1641,45249,1000040
143287,1651,41959,1000007
143287,1651,41959,1000014
143287,1651,41959,1000015
143287,1651,41959,1000016
143287,1651,41959,1000022
143287,1651,41959,1000036
143348,1678,46647,1000004
143348,1678,46647,1000007
143348,1678,46647,1000010
143618,1543,42399,1000004
143618,1543,42399,1000011
143618,1543,42399,1000013
143800,1510,45329,1000004
143800,1510,45329,1000007
143800,1510,45329,1000010
143800,1510,45329,1000012
143806,1508,41092,1000015
143806,1508,41092,1000023
143806,1508,41092,1000040
143949,2033,42342,1000004
143949,2033,42342,1000007
143949,2033,42342,1000011
143949,2033,42342,1000013
143965,1519,46193,1000004
143965,1519,46193,1000007
143965,1519,46193,1000010
143965,1519,46193,1000012
144009,1579,41133,1000004
144009,1579,41133,1000007
144009,1579,41133,1000010
144009,1579,41133,1000012
144081,1511,45828,1000001
144081,1511,45828,1000007
144081,1511,45828,1000011
144081,1511,45828,1000012
144081,1511,45828,1000013
144083,1598,43523,1000003
144083,1598,43523,1000007
144083,1598,43523,1000017
144083,1598,43523,1000018
144083,1598,43523,1000022
144083,1598,43523,1000036
144337,1655,45593,1000004
144337,1655,45593,1000007
144337,1655,45593,1000010
144337,1655,45593,1000012
144468,1512,41002,1000001
144468,1512,41002,1000007
144468,1512,41002,1000011
144468,1512,41002,1000012
144468,1512,41002,1000013
144632,3173,50478,1000004
144632,3173,50478,1000010
144632,3173,50478,1000011
144632,3173,50478,1000019
144668,1519,41299,1000004
144668,1519,41299,1000007
144668,1519,41299,1000010
144668,1519,41299,1000012
144734,1511,45289,1000001
144734,1511,45289,1000007
144734,1511,45289,1000011
144734,1511,45289,1000012
144734,1511,45289,1000013
144931,1618,45965,1000004
144931,1618,45965,1000007
144931,1618,45965,1000010
144931,1618,45965,1000012
145359,1536,47497,1000004
145359,1536,47497,1000019
146235,1655,46248,1000003
146235,1655,46248,1000007
146235,1655,46248,1000017
146235,1655,46248,1000018
146235,1655,46248,1000022
146235,1655,46248,1000036
146904,1598,43518,1000003
146904,1598,43518,1000014
146904,1598,43518,1000015
146904,1598,43518,1000021
146941,1598,43482,1000003
146941,1598,43482,1000007
146941,1598,43482,1000017
146941,1598,43482,1000018
146941,1598,43482,1000022
146941,1598,43482,1000036
147123,3005,42419,1000001
147123,3005,42419,1000004
147123,3005,42419,1000010
147123,3005,42419,1000019
147453,1518,51195,1000007
147453,1518,51195,1000011
147453,1518,51195,1000023
147976,1721,51167,1000003
147976,1721,51167,1000014
147976,1721,51167,1000015
147976,1721,51167,1000021
148270,1659,52329,1000003
148270,1659,52329,1000014
148270,1659,52329,1000015
148270,1659,52329,1000016
148270,1659,52329,1000036
148530,1589,41676,1000003
148530,1589,41676,1000014
148530,1589,41676,1000015
148530,1589,41676,1000016
148642,1567,43516,1000003
148642,1567,43516,1000007
148642,1567,43516,1000017
148642,1567,43516,1000018
148642,1567,43516,1000022
148642,1567,43516,1000036
149121,1710,50447,1000003
149121,1710,50447,1000014
149121,1710,50447,1000015
149121,1710,50447,1000016
149121,1710,50447,1000019
149121,1710,50447,1000022
149375,1618,46279,1000003
149375,1618,46279,1000007
149375,1618,46279,1000017
149375,1618,46279,1000018
149375,1618,46279,1000022
149375,1618,46279,1000036
149407,1618,44116,1000008
149407,1618,44116,1000015
149407,1618,44116,1000017
149407,1618,44116,1000022
149407,1618,44116,1000036
149550,1519,44266,1000004
149550,1519,44266,1000007
149550,1519,44266,1000010
149550,1519,44266,1000012
149550,1519,44266,1000018
149765,1519,45715,1000004
149765,1519,45715,1000007
149765,1519,45715,1000010
149765,1519,45715,1000012
150384,1519,45273,1000004
150384,1519,45273,1000007
150384,1519,45273,1000010
150384,1519,45273,1000012
150820,1678,47347,1000014
150820,1678,47347,1000015
150820,1678,47347,1000016
150820,1678,47347,1000026
151255,1703,50272,1000001
151255,1703,50272,1000002
151255,1703,50272,1000011
151255,1703,50272,1000014
151328,1582,42830,1000004
151328,1582,42830,1000007
151328,1582,42830,1000010
151328,1582,42830,1000012
151878,1655,46037,1000004
151878,1655,46037,1000010
151878,1655,46037,1000013
151878,1655,46037,1000017
151878,1655,46037,1000018
151878,1655,46037,1000021
152976,3721,52075,1000003
152976,3721,52075,1000014
152976,3721,52075,1000015
152976,3721,52075,1000016
152976,3721,52075,1000036
153536,1713,44939,1000020
153536,1713,44939,1000035
153611,1721,51547,1000015
153611,1721,51547,1000016
153611,1721,51547,1000022
153611,1721,51547,1000029
153810,1598,43381,1000017
153810,1598,43381,1000018
153810,1598,43381,1000032
153810,1598,43381,1000036
154979,1618,44162,1000020
154979,1618,44162,1000029
154979,1618,44162,1000035
155174,1966,67224,1000001
155174,1966,67224,1000004
155174,1966,67224,1000010
155174,1966,67224,1000017
155174,1966,67224,1000018
155183,2304,67209,1000003
155183,2304,67209,1000011
155183,2304,67209,1000019
155183,2304,67209,1000022
155183,2304,67209,1000023
155249,1963,67178,1000001
155249,1963,67178,1000004
155249,1963,67178,1000010
